,ajb9b3,ajdqnf,amsh7c,bay6g7,cjdk88,ctkbn4,dlokv6,dsdxd8,dtqb7d,elnfhc,habc8,hemmb2,hmnhx4,hnldm2,jac345,jahq76,jdf5g4,jfk535,jhgn9c,jkn7fc,jlgwxc,jlkm94,jmd5h8,jrrgxf,kab5zb,kah89f,kdcncc,kedgm9,krh5f5,lms8m4,lpnb79,mjpg95,mmg9n6,mtf7w2,mwwcn6,ngtp8b,nhm2p3,njd5zf,nm8c7,oro26b,pecxc9,pt7td,rrg3md,sanfz9,sbpc42,smdvw5,tah5z2,tcdzb7,tjdpzd,tlgdq9,vvmmvd,wahbf,wgocnc,zws2p8
habc8,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
hemmb2,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737,-0.6236374226943737
hmnhx4,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529,-0.7155932536439529
hnldm2,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149,-0.7499217307979149
jac345,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449,-0.6622756270820449
jahq76,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
jdf5g4,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831,-0.5807866209885831
jfk535,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335,-0.8314892470442335
jhgn9c,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392,-0.5433163699566392
jkn7fc,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234,-0.011475721322878234
jlgwxc,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501,-0.8050908772268501
jlkm94,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185,-0.763235362829185
jmd5h8,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476,-0.36864677653376476
jrrgxf,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659,-0.8461156111509659
kab5zb,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692,-0.608208450738692
kah89f,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301,-0.4525303324942301
kdcncc,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291,-0.6755014414427291
